id,rf_bill_type,rf_bill_no,rf_bill_detail_no,uuid,order_id,order_type,rf_busi_id,rf_busi_type,fee_code,fee_name,invoice_method,direction,currency,bal,account_id,status,bill_type,bill_id,created,related_time,audited,modified,remark,del_status
2279,1,71457108,20100118013100000001900716,6392293592be766874a9e611844d7ed8,PO000000075423,1,PO000000075423,201001,31,采购货款,10,1,CNY,921.60,34292310000,5,1,1654,2018-01-31 21:27:21,2018-02-26 10:50:34,2018-02-27 18:05:29,2018-02-27 18:05:29,,0
2283,1,73769057,20100118013100000001802116,51608e057c37b8e6ad889c484c95c647,PO000000077429,1,PO000000077429,201001,31,采购货款,10,1,CNY,3308.00,32844210000,5,1,1909,2018-01-31 21:27:21,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
2295,1,73769057,20100118013100000001802016,d6b2a082355726e5aa52d0c958c77e90,PO000000076448,1,PO000000076448,201001,31,采购货款,10,1,CNY,4924.50,32844210000,5,1,1909,2018-01-31 21:27:21,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
2304,1,73769057,20100118013100000001801916,9e69677fa44d6dde4929871f45121181,PO000000076437,1,PO000000076437,201001,31,采购货款,10,1,CNY,6523.20,32844210000,5,1,1909,2018-01-31 21:27:22,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
2338,1,32293610000N9064,20100118020100000002001116,21fae60a91ae0c30b70c71107542b9a0,PO000000078773,1,PO000000078773,201001,31,采购货款,10,1,CNY,31479.20,32293610000,5,1,2056,2018-02-01 01:00:03,2018-03-10 09:27:00,2018-03-15 11:09:05,2018-03-15 11:09:05,,0
2339,1,32293610000N9064,20100118020100000002001016,5b2c400f1421a28c6784aca561646251,PO000000078762,1,PO000000078762,201001,31,采购货款,10,1,CNY,270.00,32293610000,5,1,2056,2018-02-01 01:00:03,2018-03-10 09:27:00,2018-03-15 11:09:05,2018-03-15 11:09:05,,0
2340,1,32293610000N9064,20100118020100000002000716,b077286fdb6c1ad25956e6d3b5b6cdd0,PO000000076006,1,PO000000076006,201001,31,采购货款,10,1,CNY,6588.00,32293610000,5,1,2056,2018-02-01 01:00:03,2018-03-10 09:27:00,2018-03-15 11:09:05,2018-03-15 11:09:05,,0
2341,1,32844210000N9027,20100118020100000002100916,e2736d744b7fe5c07315db4fc44e30b9,PO000000078035,1,PO000000078035,201001,31,采购货款,10,1,CNY,424.00,32844210000,5,1,1909,2018-02-01 01:00:03,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
2342,1,32844210000N9027,20100118020100000002101016,df742b112b15733386db58846f07ccac,PO000000079141,1,PO000000079141,201001,31,采购货款,10,1,CNY,190.00,32844210000,5,1,1909,2018-02-01 01:00:03,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
2356,1,32293610000N9064,20100118020100000002000916,1193325b13c2f42f1120d9ab7071b38f,PO000000076288,1,PO000000076288,201001,31,采购货款,10,1,CNY,8000.00,32293610000,5,1,2056,2018-02-01 01:00:04,2018-03-10 09:27:00,2018-03-15 11:09:05,2018-03-15 11:09:05,,0
2360,1,32293610000N9064,20100118020100000002000816,0d4094a7774bb3c4e2f830cee742579e,PO000000076017,1,PO000000076017,201001,31,采购货款,10,1,CNY,10627.00,32293610000,5,1,2056,2018-02-01 01:00:04,2018-03-10 09:27:00,2018-03-15 11:09:05,2018-03-15 11:09:05,,0
2363,1,32844210000N9027,20100118020100000002100816,a9f377f18c9125f711903f678abcd6cb,PO000000078024,1,PO000000078024,201001,31,采购货款,10,1,CNY,6413.40,32844210000,5,1,1909,2018-02-01 01:00:04,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
2411,1,32844210000N9027,20100118020200000002004916,57b38f2cefe1b9b9ec6e08e659d4bed2,PO000000080239,1,PO000000080239,201001,31,采购货款,10,1,CNY,900.00,32844210000,5,1,1909,2018-02-02 01:00:04,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
2412,1,32844210000N9027,20100118020200000002004816,854b6bf89fb02fbc8dcc9c89339ead9a,PO000000080171,1,PO000000080171,201001,31,采购货款,10,1,CNY,2308.00,32844210000,5,1,1909,2018-02-02 01:00:04,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
2413,1,32844210000N9027,20100118020200000002004616,2a5c12811e8629c8deb9510780695734,PO000000080002,1,PO000000080002,201001,31,采购货款,10,1,CNY,1848.00,32844210000,5,1,1909,2018-02-02 01:00:04,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
2425,1,32844210000N9027,20100118020200000002004716,4ea4fa48645cefd36aa87dd6882a1b51,PO000000080160,1,PO000000080160,201001,31,采购货款,10,1,CNY,8928.30,32844210000,5,1,1909,2018-02-02 01:00:05,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
2430,1,32293610000N9064,20100218020200000002005716,cb8a0ef6c39a9e16b36bf7c52971c3b7,10102,3,10102,201002,34,规模返利,10,-1,CNY,11942.52,32293610000,5,1,2056,2018-02-02 08:19:13,2018-03-10 09:27:00,2018-03-15 11:09:05,2018-03-15 11:09:05,,0
2456,1,32844210000N9027,20100118020300000002301516,baac6500d8639d7b5db6d3b77a4c7aff,PO000000080615,1,PO000000080615,201001,31,采购货款,10,1,CNY,3030.50,32844210000,5,1,1909,2018-02-03 01:00:04,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
2463,1,34292310000N9030,20100118020300000002401816,dd6a21771f0d3062454f482284e38167,PO000000080580,1,PO000000080580,201001,31,采购货款,10,1,CNY,2457.60,34292310000,5,1,2152,2018-02-03 01:00:05,2018-03-05 15:34:47,2018-03-08 00:10:41,2018-03-08 00:10:41,,0
2471,1,32844210000N9027,20100118020300000002301416,3a7ce79302e9161bb93b20e2b850ea70,PO000000080604,1,PO000000080604,201001,31,采购货款,10,1,CNY,14629.70,32844210000,5,1,1909,2018-02-03 01:00:05,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
2522,1,32844210000N9027,20100118020400000002305016,2434dc8179624f20d41ce43f9246f9c3,PO000000082860,1,PO000000082860,201001,31,采购货款,10,1,CNY,9686.00,32844210000,5,1,1909,2018-02-04 01:00:04,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
2523,1,32844210000N9027,20100118020400000002304816,d8542bad8461c9bec3dccd1649ae0aec,PO000000081696,1,PO000000081696,201001,31,采购货款,10,1,CNY,10843.36,32844210000,5,1,1909,2018-02-04 01:00:04,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
2531,1,32844210000N9027,20100118020400000002304916,a5182c40696ba69849337d16b38b3b50,PO000000081709,1,PO000000081709,201001,31,采购货款,10,1,CNY,3556.50,32844210000,5,1,1909,2018-02-04 01:00:04,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
2560,1,32293610000N9064,20100118020500000002407116,f845d5586a3341eb98117a5655408b95,PO000000083125,1,PO000000083125,201001,31,采购货款,10,1,CNY,10560.00,32293610000,5,1,2056,2018-02-05 01:00:07,2018-03-10 09:27:00,2018-03-15 11:09:05,2018-03-15 11:09:05,,0
2571,1,32844210000N9027,20100118020500000002307116,7d5cefe6be661bd29b58c851326be7c9,PO000000084800,1,PO000000084800,201001,31,采购货款,10,1,CNY,396.00,32844210000,5,1,1909,2018-02-05 01:00:07,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
2573,1,32844210000N9027,20100118020500000002307316,b5ba2bc730d84504853ec4841d4737e0,PO000000084844,1,PO000000084844,201001,31,采购货款,10,1,CNY,720.00,32844210000,5,1,1909,2018-02-05 01:00:07,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
2576,1,32844210000N9027,20100118020500000002307016,d6a10e4b2de2d28d51e09f8a6c8d4e57,PO000000084504,1,PO000000084504,201001,31,采购货款,10,1,CNY,3200.00,32844210000,5,1,1909,2018-02-05 01:00:07,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
2578,1,32844210000N9027,20100118020500000002306816,666fa78f300f705f4995178c9c9b6995,PO000000083625,1,PO000000083625,201001,31,采购货款,10,1,CNY,17647.10,32844210000,5,1,1909,2018-02-05 01:00:07,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
2584,1,32844210000N9027,20100118020500000002307216,8804e069662ea3d5c557f86348cefef8,PO000000084811,1,PO000000084811,201001,31,采购货款,10,1,CNY,831.50,32844210000,5,1,1909,2018-02-05 01:00:07,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
2586,1,32293610000N9064,20100118020500000002407316,db184ec9f281b9e8d1951f1773aa1dd6,PO000000083910,1,PO000000083910,201001,31,采购货款,10,1,CNY,840.00,32293610000,5,1,2056,2018-02-05 01:00:07,2018-03-10 09:27:00,2018-03-15 11:09:05,2018-03-15 11:09:05,,0
2604,1,32293610000N9064,20100118020500000002407216,335d1fe31638855325f889df5905ab70,PO000000083136,1,PO000000083136,201001,31,采购货款,10,1,CNY,6383.00,32293610000,5,1,2056,2018-02-05 01:00:08,2018-03-10 09:27:00,2018-03-15 11:09:05,2018-03-15 11:09:05,,0
2609,1,32844210000N9027,20100118020500000002306916,e2cab126a9ef5477cf521e218a1c5d79,PO000000083636,1,PO000000083636,201001,31,采购货款,10,1,CNY,3900.50,32844210000,5,1,1909,2018-02-05 01:00:08,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
2613,1,32844210000N9027,20100118020500000002307416,5cbcc831814ba3f7382b98db45df4836,PO000000085029,1,PO000000085029,201001,31,采购货款,10,1,CNY,6185.00,32844210000,5,1,1909,2018-02-05 01:00:08,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
2631,1,32844210000N9027,20100118020600000002410816,d541ba081b060f581ded8011f5ba2280,PO000000085007,1,PO000000085007,201001,31,采购货款,10,1,CNY,8209.66,32844210000,5,1,1909,2018-02-06 01:00:02,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
2632,1,32844210000N9027,20100118020600000002410916,8435796445bba75ae3f997dee767ad6c,PO000000085018,1,PO000000085018,201001,31,采购货款,10,1,CNY,2786.50,32844210000,5,1,1909,2018-02-06 01:00:02,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
2649,1,34292310000N9030,20100118020600000002411416,7b200e2fe2a2938c276c43a4fccc1ed5,PO000000084797,1,PO000000084797,201001,31,采购货款,10,1,CNY,1536.00,34292310000,5,1,2152,2018-02-06 01:00:03,2018-03-05 15:34:47,2018-03-08 00:10:41,2018-03-08 00:10:41,,0
2712,1,32844210000N9027,20100118020700000002600816,835c981883a8a0029aab8c093e2218a5,PO000000086486,1,PO000000086486,201001,31,采购货款,10,1,CNY,7129.76,32844210000,5,1,1909,2018-02-07 01:00:04,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
2727,1,32844210000N9027,20100118020700000002600916,9b4e55c97e2e5e102c9f55a90977443a,PO000000086497,1,PO000000086497,201001,31,采购货款,10,1,CNY,1418.00,32844210000,5,1,1909,2018-02-07 01:00:05,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
2733,1,32844210000N9027,20100118020700000002601016,f5ac21b0ebd05f117f9ef81275536d33,PO000000087047,1,PO000000087047,201001,31,采购货款,10,1,CNY,4000.00,32844210000,5,1,1909,2018-02-07 01:00:05,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
2734,1,34292310000N9030,20100118020700000002701416,aedb3d7d537fe49100cfc791e0080752,PO000000086419,1,PO000000086419,201001,31,采购货款,10,1,CNY,2457.60,34292310000,5,1,2152,2018-02-07 01:00:05,2018-03-05 15:34:47,2018-03-08 00:10:41,2018-03-08 00:10:41,,0
2760,1,32844210000N9027,20100118020800000002604416,820e9c736daff2c3b92d528eaf9ae71e,PO000000088813,1,PO000000088813,201001,31,采购货款,10,1,CNY,1490.00,32844210000,5,1,1909,2018-02-08 01:00:02,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
2786,1,32844210000N9027,20100118020900000002606116,50132a18ca51753137832ec2c79a53bd,PO000000089850,1,PO000000089850,201001,31,采购货款,10,1,CNY,1640.00,32844210000,5,1,1909,2018-02-09 01:00:02,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
2787,1,32844210000N9027,20100118020900000002606016,0ef198fa8d83b93aab87824e7def0765,PO000000089350,1,PO000000089350,201001,31,采购货款,10,1,CNY,603.00,32844210000,5,1,1909,2018-02-09 01:00:02,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
2807,1,32293610000N9064,20100118020800000002702016,accf6452fd3233b71ccf753c58e8a9ce,PO000000086726,1,PO000000086726,201001,31,采购货款,10,1,CNY,20000.00,32293610000,5,1,2056,2018-02-08 01:00:01,2018-03-10 09:27:00,2018-03-15 11:09:05,2018-03-15 11:09:05,,0
2809,1,32844210000N9027,20100118020800000002604316,2a0b1b3b0dd0a2cad1d5616be0e9262f,PO000000088802,1,PO000000088802,201001,31,采购货款,10,1,CNY,8976.12,32844210000,5,1,1909,2018-02-08 01:00:02,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
2855,1,32844210000N9027,20100118020900000002605916,63a4a0d13b4c050451e9ee8ed57321dd,PO000000089349,1,PO000000089349,201001,31,采购货款,10,1,CNY,8759.10,32844210000,5,1,1909,2018-02-09 01:00:02,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
2857,1,32844210000N9027,20100118020900000002606216,e15122b0f2e484b5b4fbe2b77bc13a17,PO000000090722,1,PO000000090722,201001,31,采购货款,10,1,CNY,7026.00,32844210000,5,1,1909,2018-02-09 01:00:02,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
2897,1,32844210000N9027,20100118021000000002802016,8e1b6d76d6db798cd8e7b4b280cf2638,PO000000090937,1,PO000000090937,201001,31,采购货款,10,1,CNY,10462.18,32844210000,5,1,1909,2018-02-10 01:00:03,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
2914,1,32844210000N9027,20100118021000000002802116,e7ebe87a11a03d31a080a78139a3185c,PO000000090948,1,PO000000090948,201001,31,采购货款,10,1,CNY,2422.60,32844210000,5,1,1909,2018-02-10 01:00:03,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
2918,1,34292310000N9030,20100118021000000002901416,633b18109c5afc01674be503979411f2,PO000000090573,1,PO000000090573,201001,31,采购货款,10,1,CNY,1228.80,34292310000,5,1,2152,2018-02-10 01:00:03,2018-03-05 15:34:47,2018-03-08 00:10:41,2018-03-08 00:10:41,,0
2982,1,32844210000N9027,20100118021100000002906116,7f620757aee0fbc4c44b79735d76dcd8,PO000000093129,1,PO000000093129,201001,31,采购货款,10,1,CNY,4384.00,32844210000,5,1,1909,2018-02-11 01:00:03,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
2989,1,32844210000N9027,20100118021100000002906016,5310590940f81022f6cdff0a947d398a,PO000000093038,1,PO000000093038,201001,31,采购货款,10,1,CNY,240.00,32844210000,5,1,1909,2018-02-11 01:00:04,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
3009,1,32844210000N9027,20100118021100000002905816,669a270c036f48d396f42340b2511d60,PO000000092637,1,PO000000092637,201001,31,采购货款,10,1,CNY,6314.36,32844210000,5,1,1909,2018-02-11 01:00:03,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
3010,1,32844210000N9027,20100118021100000002905916,ca0d5ab2fcacafc963c9971158e2f6e1,PO000000092648,1,PO000000092648,201001,31,采购货款,10,1,CNY,1032.00,32844210000,5,1,1909,2018-02-11 01:00:03,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
3011,1,32844210000N9027,20100118021100000002906216,4359f9d86aea904b352e53329ae53320,PO000000094519,1,PO000000094519,201001,31,采购货款,10,1,CNY,3725.00,32844210000,5,1,1909,2018-02-11 01:00:03,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
3043,1,32293610000N9064,20100118021200000002911216,feb6ade64a1ecf4a66df586cec94a609,PO000000090926,1,PO000000090926,201001,31,采购货款,10,1,CNY,31947.00,32293610000,5,1,2056,2018-02-12 01:00:03,2018-03-10 09:27:00,2018-03-15 11:09:05,2018-03-15 11:09:05,,0
3044,1,32293610000N9064,20100118021200000002911416,7bf2c79edf3b5f036a680246b73c2d54,PO000000092557,1,PO000000092557,201001,31,采购货款,10,1,CNY,8001.20,32293610000,5,1,2056,2018-02-12 01:00:03,2018-03-10 09:27:00,2018-03-15 11:09:05,2018-03-15 11:09:05,,0
3067,1,32293610000N9064,20100118021200000002911316,0c597fc1c2f50514d71bb4b0a32c7679,PO000000092546,1,PO000000092546,201001,31,采购货款,10,1,CNY,5808.00,32293610000,5,1,2056,2018-02-12 01:00:03,2018-03-10 09:27:00,2018-03-15 11:09:05,2018-03-15 11:09:05,,0
3068,1,32844210000N9027,20100118021200000002808516,b51eacf9d44a649bbd7f922ac64cbef2,PO000000095352,1,PO000000095352,201001,31,采购货款,10,1,CNY,723.60,32844210000,5,1,1909,2018-02-12 01:00:03,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
3078,1,32293610000N9064,20100118021200000002911516,0ac74cb3538188b0a6ddbfc3ba8d9eaf,PO000000092728,1,PO000000092728,201001,31,采购货款,10,1,CNY,420.00,32293610000,5,1,2056,2018-02-12 01:00:04,2018-03-10 09:27:00,2018-03-15 11:09:05,2018-03-15 11:09:05,,0
3080,1,32844210000N9027,20100118021200000002808416,efa62488187f4a3d6107fe89040626ae,PO000000095341,1,PO000000095341,201001,31,采购货款,10,1,CNY,4878.20,32844210000,5,1,1909,2018-02-12 01:00:04,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
3082,1,32844210000N9027,20100118021200000002808116,bd3bca33d0ad57b63bc6a18d9fabcb41,PO000000094791,1,PO000000094791,201001,31,采购货款,10,1,CNY,11933.62,32844210000,5,1,1909,2018-02-12 01:00:05,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
3091,1,32844210000N9027,20100118021200000002808316,b0aa9f0694ef330efc9a4bdac47831e3,PO000000095261,1,PO000000095261,201001,31,采购货款,10,1,CNY,1600.00,32844210000,5,1,1909,2018-02-12 01:00:08,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
3104,1,32293610000N9064,20100118021200000002911116,c684c36ab61f870540ec8fde3c81e640,PO000000090915,1,PO000000090915,201001,31,采购货款,10,1,CNY,15750.00,32293610000,5,1,2056,2018-02-12 01:00:04,2018-03-10 09:27:00,2018-03-15 11:09:05,2018-03-15 11:09:05,,0
3110,1,32844210000N9027,20100118021200000002808216,57651d415a0280d7f50d336f2488567a,PO000000094804,1,PO000000094804,201001,31,采购货款,10,1,CNY,3163.50,32844210000,5,1,1909,2018-02-12 01:00:05,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
3143,1,32844210000N9027,20100118021300000002813616,6e37ac06fc48c43d0b58927b0e8fdc03,PO000000097585,1,PO000000097585,201001,31,采购货款,10,1,CNY,2100.00,32844210000,5,1,1909,2018-02-13 01:00:03,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
3161,1,32844210000N9027,20100118021300000002813116,b62e55ef2fdd310489814b171a84f28e,PO000000095874,1,PO000000095874,201001,31,采购货款,10,1,CNY,15268.50,32844210000,5,1,1909,2018-02-13 01:00:03,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
3162,1,32844210000N9027,20100118021300000002813216,26c8abd26d941578e40487981186ba43,PO000000095885,1,PO000000095885,201001,31,采购货款,10,1,CNY,2451.00,32844210000,5,1,1909,2018-02-13 01:00:03,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
3170,1,34292310000N9030,20100118021300000002915416,2eaa0691cdbad144fbfa72b33da24b56,PO000000094279,1,PO000000094279,201001,31,采购货款,10,1,CNY,1843.20,34292310000,5,1,2152,2018-02-13 01:00:04,2018-03-05 15:34:47,2018-03-08 00:10:41,2018-03-08 00:10:41,,0
3176,1,32844210000N9027,20100118021300000002813416,2155a533ce34543f2190cb66f2fde1bf,PO000000096128,1,PO000000096128,201001,31,采购货款,10,1,CNY,5890.00,32844210000,5,1,1909,2018-02-13 01:00:04,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
3206,1,32844210000N9027,20100118021300000002813316,aedc7f719b07540e3e79afc37019645e,PO000000096117,1,PO000000096117,201001,31,采购货款,10,1,CNY,30201.56,32844210000,5,1,1909,2018-02-13 01:00:04,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
3207,1,32844210000N9027,20100118021300000002813016,37003550d5d589b440cf10b1f96edfc4,PO000000095818,1,PO000000095818,201001,31,采购货款,10,1,CNY,412.00,32844210000,5,1,1909,2018-02-13 01:00:04,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
3216,1,32844210000N9027,20100118021300000002813516,64e9475c8c056cb60f43b0ef36766931,PO000000096140,1,PO000000096140,201001,31,采购货款,10,1,CNY,11920.00,32844210000,5,1,1909,2018-02-13 01:00:05,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
3238,1,34292310000N9030,20100118021400000002817816,99dfd9f979da848723e32e2fe11292fc,PO000000097563,1,PO000000097563,201001,31,采购货款,10,1,CNY,3686.40,34292310000,5,1,2152,2018-02-14 01:00:03,2018-03-05 15:34:47,2018-03-08 00:10:41,2018-03-08 00:10:41,,0
3239,1,34292310000N9030,20100118021400000002817916,5873a2a0223dbdd7f37ee61423b56b30,PO000000100323,1,PO000000100323,201001,31,采购货款,10,1,CNY,1843.20,34292310000,5,1,2152,2018-02-14 01:00:03,2018-03-05 15:34:47,2018-03-08 00:10:41,2018-03-08 00:10:41,,0
3248,1,32844210000N9027,20100118021400000002817116,b5bbed0ff5d9940a02b1cdb3e8686157,PO000000098260,1,PO000000098260,201001,31,采购货款,10,1,CNY,11200.00,32844210000,5,1,1909,2018-02-14 01:00:04,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
3251,1,32844210000N9027,20100118021400000002816816,7a0e159b608c9564a7bd3c9b77d8c2be,PO000000097665,1,PO000000097665,201001,31,采购货款,10,1,CNY,11370.10,32844210000,5,1,1909,2018-02-14 01:00:02,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
3252,1,32844210000N9027,20100118021400000002816916,9837dc6855c26c38fa6b4566cfc279fc,PO000000097676,1,PO000000097676,201001,31,采购货款,10,1,CNY,2956.90,32844210000,5,1,1909,2018-02-14 01:00:02,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
3253,1,32844210000N9027,20100118021400000002817316,9e380bde7f3b385995d631ebeff0a9f6,PO000000099514,1,PO000000099514,201001,31,采购货款,10,1,CNY,1400.00,32844210000,5,1,1909,2018-02-14 01:00:03,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
3258,1,32844210000N9027,20100118021400000002817216,552af0d5466e89780544bcc82afe9c5a,PO000000099503,1,PO000000099503,201001,31,采购货款,10,1,CNY,3587.00,32844210000,5,1,1909,2018-02-14 01:00:03,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
3259,1,32844210000N9027,20100118021400000002816716,e1508f25cb4dbcae66d984a6c1ae755b,PO000000097596,1,PO000000097596,201001,31,采购货款,10,1,CNY,1841.00,32844210000,5,1,1909,2018-02-14 01:00:03,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
3270,1,32844210000N9027,20100118021400000002817016,7f753b8ff960c0154996364cc3dd9c1a,PO000000097869,1,PO000000097869,201001,31,采购货款,10,1,CNY,12770.00,32844210000,5,1,1909,2018-02-14 01:00:04,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
3300,1,32844210000N9027,20100118021500000002925416,4daf875bbcf48d6086f10a3ebaa1fb0e,PO000000099956,1,PO000000099956,201001,31,采购货款,10,1,CNY,23882.30,32844210000,5,1,1909,2018-02-15 01:00:04,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
3326,1,32844210000N9027,20100118021500000002820616,f4925fd38265d2fe6cba86c303c88a6f,RO000000001547,4,RO000000001547,201001,31,采购货款,10,-1,CNY,3410.00,32844210000,5,1,1909,2018-02-15 01:00:05,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
3327,1,32844210000N9027,20100118021500000002925216,d26bab1071c7dc65b6249bf99501ab17,PO000000099865,1,PO000000099865,201001,31,采购货款,10,1,CNY,29251.94,32844210000,5,1,1909,2018-02-15 01:00:05,2018-03-10 16:37:00,2018-03-20 10:25:33,2018-03-20 10:25:33,,0
