"msisdn","iccid","imsi","jihuo_time","kaika_time","create_time","edit_time"
"1064809551122","898602B01615A0057122","460040035307122","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551123","898602B01615A0057123","460040035307123","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551124","898602B01615A0057124","460040035307124","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551125","898602B01615A0057125","460040035307125","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551126","898602B01615A0057126","460040035307126","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551127","898602B01615A0057127","460040035307127","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551128","898602B01615A0057128","460040035307128","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551129","898602B01615A0057129","460040035307129","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551130","898602B01615A0057130","460040035307130","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551131","898602B01615A0057131","460040035307131","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551132","898602B01615A0057132","460040035307132","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551133","898602B01615A0057133","460040035307133","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551134","898602B01615A0057134","460040035307134","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551135","898602B01615A0057135","460040035307135","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551136","898602B01615A0057136","460040035307136","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551137","898602B01615A0057137","460040035307137","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551138","898602B01615A0057138","460040035307138","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551139","898602B01615A0057139","460040035307139","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551140","898602B01615A0057140","460040035307140","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551141","898602B01615A0057141","460040035307141","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551142","898602B01615A0057142","460040035307142","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551143","898602B01615A0057143","460040035307143","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551144","898602B01615A0057144","460040035307144","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551145","898602B01615A0057145","460040035307145","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551146","898602B01615A0057146","460040035307146","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551147","898602B01615A0057147","460040035307147","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551148","898602B01615A0057148","460040035307148","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551149","898602B01615A0057149","460040035307149","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551150","898602B01615A0057150","460040035307150","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551151","898602B01615A0057151","460040035307151","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551152","898602B01615A0057152","460040035307152","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551153","898602B01615A0057153","460040035307153","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551154","898602B01615A0057154","460040035307154","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551155","898602B01615A0057155","460040035307155","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551156","898602B01615A0057156","460040035307156","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551157","898602B01615A0057157","460040035307157","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551158","898602B01615A0057158","460040035307158","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551159","898602B01615A0057159","460040035307159","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551160","898602B01615A0057160","460040035307160","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551161","898602B01615A0057161","460040035307161","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551162","898602B01615A0057162","460040035307162","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551163","898602B01615A0057163","460040035307163","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551164","898602B01615A0057164","460040035307164","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551165","898602B01615A0057165","460040035307165","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551166","898602B01615A0057166","460040035307166","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551167","898602B01615A0057167","460040035307167","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551168","898602B01615A0057168","460040035307168","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551169","898602B01615A0057169","460040035307169","","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551170","898602B01615A0057170","460040035307170","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551171","898602B01615A0057171","460040035307171","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551172","898602B01615A0057172","460040035307172","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551173","898602B01615A0057173","460040035307173","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551174","898602B01615A0057174","460040035307174","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551175","898602B01615A0057175","460040035307175","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551176","898602B01615A0057176","460040035307176","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551177","898602B01615A0057177","460040035307177","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551178","898602B01615A0057178","460040035307178","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551179","898602B01615A0057179","460040035307179","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551180","898602B01615A0057180","460040035307180","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551181","898602B01615A0057181","460040035307181","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551182","898602B01615A0057182","460040035307182","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551183","898602B01615A0057183","460040035307183","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551184","898602B01615A0057184","460040035307184","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551185","898602B01615A0057185","460040035307185","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551186","898602B01615A0057186","460040035307186","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551187","898602B01615A0057187","460040035307187","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551188","898602B01615A0057188","460040035307188","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551189","898602B01615A0057189","460040035307189","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551190","898602B01615A0057190","460040035307190","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551191","898602B01615A0057191","460040035307191","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551192","898602B01615A0057192","460040035307192","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551193","898602B01615A0057193","460040035307193","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551194","898602B01615A0057194","460040035307194","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551195","898602B01615A0057195","460040035307195","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551196","898602B01615A0057196","460040035307196","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551197","898602B01615A0057197","460040035307197","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551198","898602B01615A0057198","460040035307198","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551199","898602B01615A0057199","460040035307199","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551200","898602B01615A0057200","460040035307200","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551201","898602B01615A0057201","460040035307201","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551202","898602B01615A0057202","460040035307202","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551203","898602B01615A0057203","460040035307203","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551204","898602B01615A0057204","460040035307204","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551205","898602B01615A0057205","460040035307205","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551206","898602B01615A0057206","460040035307206","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551207","898602B01615A0057207","460040035307207","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551208","898602B01615A0057208","460040035307208","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551209","898602B01615A0057209","460040035307209","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551210","898602B01615A0057210","460040035307210","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551211","898602B01615A0057211","460040035307211","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551212","898602B01615A0057212","460040035307212","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551213","898602B01615A0057213","460040035307213","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551214","898602B01615A0057214","460040035307214","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551215","898602B01615A0057215","460040035307215","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551216","898602B01615A0057216","460040035307216","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551217","898602B01615A0057217","460040035307217","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551218","898602B01615A0057218","460040035307218","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551219","898602B01615A0057219","460040035307219","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551220","898602B01615A0057220","460040035307220","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551221","898602B01615A0057221","460040035307221","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551222","898602B01615A0057222","460040035307222","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551223","898602B01615A0057223","460040035307223","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551224","898602B01615A0057224","460040035307224","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551225","898602B01615A0057225","460040035307225","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551226","898602B01615A0057226","460040035307226","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551227","898602B01615A0057227","460040035307227","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551228","898602B01615A0057228","460040035307228","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551229","898602B01615A0057229","460040035307229","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551230","898602B01615A0057230","460040035307230","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551231","898602B01615A0057231","460040035307231","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551232","898602B01615A0057232","460040035307232","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551233","898602B01615A0057233","460040035307233","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551234","898602B01615A0057234","460040035307234","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551235","898602B01615A0057235","460040035307235","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551236","898602B01615A0057236","460040035307236","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551237","898602B01615A0057237","460040035307237","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551238","898602B01615A0057238","460040035307238","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551239","898602B01615A0057239","460040035307239","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551240","898602B01615A0057240","460040035307240","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551241","898602B01615A0057241","460040035307241","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551242","898602B01615A0057242","460040035307242","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551243","898602B01615A0057243","460040035307243","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551244","898602B01615A0057244","460040035307244","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551245","898602B01615A0057245","460040035307245","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551246","898602B01615A0057246","460040035307246","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551247","898602B01615A0057247","460040035307247","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551248","898602B01615A0057248","460040035307248","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551249","898602B01615A0057249","460040035307249","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551250","898602B01615A0057250","460040035307250","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551251","898602B01615A0057251","460040035307251","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551252","898602B01615A0057252","460040035307252","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551253","898602B01615A0057253","460040035307253","","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551254","898602B01615A0057254","460040035307254","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551255","898602B01615A0057255","460040035307255","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551256","898602B01615A0057256","460040035307256","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551257","898602B01615A0057257","460040035307257","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551258","898602B01615A0057258","460040035307258","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551259","898602B01615A0057259","460040035307259","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551260","898602B01615A0057260","460040035307260","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551261","898602B01615A0057261","460040035307261","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551262","898602B01615A0057262","460040035307262","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551263","898602B01615A0057263","460040035307263","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551264","898602B01615A0057264","460040035307264","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551265","898602B01615A0057265","460040035307265","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551266","898602B01615A0057266","460040035307266","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551267","898602B01615A0057267","460040035307267","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551268","898602B01615A0057268","460040035307268","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551269","898602B01615A0057269","460040035307269","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064809551270","898602B01615A0057270","460040035307270","2016/5/10","2016/4/27","2017/5/29 20:08:00","2017/5/29 20:08:00"
